48.5,-79.879325,43.259571,112.78,0.53,6.38,-656,880,16976,-213,511,-77,-9.24,101.06,993.31,-5567.37,13302.94,-343.52
48.6,-79.879348,43.259571,112.82,0.62,6.02,-512,720,16320,-221,507,-81,-10.87,95.16,992.22,-5581.63,13298.99,-424.17
48.7,-79.879364,43.259578,112.74,0.68,5.73,-464,752,16208,-216,508,-78,-11.81,90.43,990.30,-5561.00,13301.59,-471.51
48.8,-79.879379,43.259578,112.40,0.70,5.38,-416,576,16400,-207,512,-79,-12.16,84.79,990.37,-5484.34,13328.01,-519.19
48.9,-79.879386,43.259586,112.13,0.86,5.18,-688,784,16752,-207,512,-79,-14.96,81.92,993.56,-5419.17,13350.47,-559.71
49.0,-79.879402,43.259586,112.20,0.80,5.03,-320,864,17312,-219,510,-85,-13.98,80.23,1001.24,-5442.36,13357.50,-636.58
49.1,-79.879417,43.259593,112.53,0.94,4.59,-688,256,16768,-228,505,-73,-16.50,73.18,1002.93,-5521.32,13332.47,-616.27
49.2,-79.879432,43.259593,112.26,0.76,4.27,-112,336,16352,-211,518,-81,-13.37,67.91,1000.67,-5476.36,13389.44,-656.87
49.3,-79.879440,43.259601,112.04,0.72,3.81,-320,0,16096,-211,518,-81,-12.61,60.33,996.48,-5438.14,13437.86,-691.38
49.4,-79.879463,43.259609,112.47,0.60,3.66,-160,432,16240,-231,503,-76,-10.50,57.87,994.20,-5537.47,13389.07,-684.00
49.5,-79.879478,43.259609,112.47,0.59,3.30,-336,48,16736,-220,515,-73,-10.32,52.25,996.66,-5549.18,13418.64,-657.35
49.6,-79.879493,43.259620,112.25,0.40,3.22,16,432,16304,-213,520,-80,-6.95,51.00,994.92,-5512.99,13474.23,-684.83
49.7,-79.879501,43.259620,112.07,0.45,2.87,-400,-64,16288,-213,520,-80,-7.88,45.37,993.29,-5482.23,13521.47,-708.18
49.8,-79.879516,43.259628,112.46,0.55,2.67,-480,64,15552,-233,513,-76,-9.40,41.76,985.37,-5587.36,13518.81,-699.01
49.9,-79.879531,43.259628,112.65,0.34,2.68,48,416,16064,-228,513,-80,-5.87,41.94,983.19,-5644.01,13517.21,-719.66
50.0,-79.879547,43.259635,113.10,0.16,2.72,64,480,16784,-239,510,-85,-2.73,42.68,987.73,-5764.27,13497.90,-772.45
50.1,-79.879554,43.259635,113.34,0.18,2.66,-272,320,16416,-231,507,-73,-3.13,41.84,988.33,-5814.43,13463.37,-731.89
50.2,-79.879592,43.259643,112.86,0.41,2.83,-672,688,16368,-209,525,-83,-7.14,44.53,988.41,-5711.95,13542.17,-769.89
50.3,-79.879608,43.259651,113.13,0.43,2.75,-336,288,15952,-230,505,-76,-7.46,43.11,984.78,-5763.53,13489.56,-750.88
50.4,-79.879608,43.259651,113.13,0.43,2.75,-336,288,15952,-230,505,-76,-7.46,43.11,984.78,-5763.53,13489.56,-750.88
50.5,-79.879615,43.259651,113.01,0.20,2.90,128,672,16272,-222,521,-71,-3.49,45.45,984.54,-5754.02,13539.03,-700.43
50.6,-79.879631,43.259658,112.92,0.19,2.94,-224,528,16688,-222,521,-71,-3.34,46.12,988.03,-5745.94,13581.09,-657.55
50.7,-79.879646,43.259658,113.11,0.23,3.10,-304,784,17024,-229,509,-79,-3.95,49.05,993.98,-5785.61,13546.48,-677.01
50.8,-79.879661,43.259666,112.81,0.04,3.25,112,784,16800,-214,520,-81,-0.67,51.54,997.05,-5720.49,13582.91,-708.64
50.9,-79.879669,43.259666,112.40,-0.19,3.38,240,784,16592,-208,521,-88,3.30,53.64,997.81,-5625.80,13620.74,-785.35
51.0,-79.879684,43.259677,112.05,-0.27,3.53,16,832,16240,-208,521,-88,4.63,55.88,995.33,-5545.31,13652.89,-850.55
51.1,-79.879707,43.259677,112.42,-0.14,3.50,-352,544,16016,-231,509,-85,2.39,55.12,991.24,-5628.13,13607.88,-883.67
51.2,-79.879722,43.259685,112.47,-0.21,3.56,-16,704,16016,-223,516,-80,3.56,55.95,987.75,-5645.76,13610.89,-876.86
51.3,-79.879730,43.259685,112.79,0.14,3.74,-768,880,15616,-228,502,-76,-2.32,58.28,981.25,-5694.40,13530.47,-841.59
51.4,-79.879745,43.259693,113.05,0.20,3.89,-336,976,16928,-228,502,-76,-3.38,61.16,987.37,-5735.74,13462.10,-811.61
51.5,-79.879760,43.259700,113.06,-0.07,4.07,256,1024,16608,-225,515,-75,1.14,64.04,989.73,-5750.40,13480.55,-780.01
51.6,-79.879776,43.259700,112.97,-0.08,4.36,-128,1248,16144,-223,522,-85,1.47,68.55,987.62,-5749.27,13538.37,-824.71
51.7,-79.879783,43.259708,113.27,-0.48,4.38,592,832,15952,-236,511,-79,8.34,68.54,984.11,-5834.08,13521.46,-819.22
51.8,-79.879798,43.259708,113.56,-0.40,4.30,-208,688,16192,-236,511,-79,6.86,67.21,983.26,-5906.17,13507.09,-814.54
51.9,-79.879814,43.259716,113.30,-0.58,4.37,272,912,15968,-220,522,-81,9.99,68.14,980.55,-5862.08,13560.78,-825.67
52.0,-79.879837,43.259716,113.30,-0.60,4.40,16,864,16096,-226,515,-83,10.31,68.49,979.39,-5864.29,13565.04,-848.78
52.1,-79.879844,43.259723,112.74,-0.65,4.53,80,1072,16432,-201,512,-80,11.17,70.71,981.38,-5702.88,13552.42,-847.00
52.2,-79.879859,43.259723,112.04,-0.82,4.62,320,1008,16096,-200,531,-92,14.09,72.00,980.09,-5557.83,13654.49,-932.15
52.3,-79.879875,43.259731,111.45,-1.02,4.94,416,1440,16256,-200,531,-92,17.45,77.08,980.42,-5434.54,13741.25,-1004.53
52.4,-79.879890,43.259731,111.68,-1.23,4.97,496,1024,16112,-222,507,-79,21.04,77.57,979.41,-5475.27,13671.32,-971.82
52.5,-79.879905,43.259742,111.99,-1.09,4.80,-96,688,16192,-232,525,-79,18.68,74.88,979.27,-5574.10,13717.06,-945.31
52.6,-79.879913,43.259742,112.46,-1.17,4.79,288,960,16816,-236,509,-84,20.18,75.11,984.69,-5685.30,13662.01,-957.10
52.7,-79.879928,43.259750,112.84,-1.45,4.57,656,496,15376,-236,509,-84,24.84,71.01,976.50,-5779.82,13615.21,-967.11
52.8,-79.879951,43.259750,112.92,-1.30,4.25,-48,352,16432,-227,517,-78,22.35,66.21,978.92,-5800.80,13622.57,-933.64
52.9,-79.879959,43.259757,112.81,-0.83,4.00,-688,416,17008,-221,524,-78,14.38,62.74,986.09,-5778.93,13670.39,-905.73
53.0,-79.879974,43.259765,113.07,-0.82,3.80,32,416,16528,-234,516,-74,14.19,59.78,987.92,-5845.90,13662.79,-852.94
53.1,-79.879989,43.259765,113.29,-0.81,3.59,48,368,17312,-234,516,-74,14.17,56.82,996.44,-5902.83,13656.34,-808.07
53.2,-79.880004,43.259773,113.35,-0.72,3.34,-128,208,16352,-232,525,-72,12.56,52.83,995.16,-5937.56,13703.73,-756.40
53.3,-79.880020,43.259773,113.38,-0.88,2.94,320,-128,16176,-231,523,-84,15.28,46.32,992.49,-5960.61,13733.33,-797.59
53.4,-79.880027,43.259780,113.60,-0.95,2.70,208,96,17248,-239,523,-63,16.57,42.88,999.75,-6032.62,13756.20,-683.38
53.5,-79.880043,43.259780,113.14,-0.81,2.50,-192,64,16112,-214,534,-55,14.01,39.64,995.84,-5929.63,13841.31,-530.40
53.6,-79.880058,43.259788,112.74,-0.79,2.07,16,-400,16080,-214,534,-55,13.74,32.61,992.22,-5842.10,13913.66,-400.36
53.7,-79.880081,43.259788,112.71,-0.78,1.85,16,-128,16448,-226,529,-71,13.51,29.15,992.41,-5846.43,13946.29,-403.07
53.8,-79.880088,43.259799,112.65,-0.67,1.74,-160,16,16768,-226,533,-68,11.70,27.54,995.42,-5849.86,13997.30,-384.36
53.9,-79.880104,43.259799,112.86,-0.56,1.60,-208,-80,16544,-236,530,-68,9.73,25.28,995.99,-5918.37,14022.36,-368.19
54.0,-79.880119,43.259807,113.04,-0.31,1.31,-496,-368,16432,-236,530,-68,5.42,20.71,995.48,-5976.61,14043.65,-354.45
54.1,-79.880134,43.259807,113.13,-0.23,1.20,-256,-128,16352,-235,534,-59,3.95,19.03,994.33,-6019.34,14084.58,-279.14
54.2,-79.880142,43.259815,112.95,-0.21,1.11,-144,-144,16416,-226,540,-73,3.72,17.46,993.93,-5996.35,14156.43,-315.06
54.3,-79.880157,43.259815,113.21,-0.10,0.95,-336,-272,16256,-238,523,-73,1.78,14.94,992.16,-6056.41,14116.74,-344.27
54.4,-79.880172,43.259822,113.44,-0.12,0.89,-128,-144,16144,-238,523,-73,2.02,13.98,989.67,-6107.46,14083.00,-369.11
54.5,-79.880180,43.259822,113.03,0.01,0.86,-400,-96,16480,-214,530,-75,-0.26,13.61,990.53,-5993.43,14097.25,-405.04
54.6,-79.880203,43.259830,113.13,0.19,0.83,-512,-128,16112,-230,520,-62,-3.22,13.00,988.00,-6001.86,14048.40,-342.43
54.7,-79.880218,43.259830,112.71,0.26,0.70,-384,-288,17024,-211,529,-65,-4.56,11.01,993.94,-5884.16,14061.32,-311.27
54.8,-79.880226,43.259838,112.35,0.42,0.64,-560,-208,16800,-211,529,-65,-7.32,10.06,997.01,-5784.11,14072.30,-284.78
54.9,-79.880241,43.259838,112.34,0.51,0.73,-480,48,16368,-221,521,-69,-8.93,11.61,995.78,-5764.98,14034.27,-290.04
55.0,-79.880256,43.259845,112.23,0.54,0.68,-384,-192,16096,-221,532,-60,-9.42,10.70,992.31,-5748.03,14065.86,-231.40
55.1,-79.880264,43.259845,112.55,0.49,0.57,-240,-288,17456,-233,517,-71,-8.52,9.07,1001.44,-5813.05,14004.64,-258.53
55.2,-79.880279,43.259853,112.43,0.15,0.54,320,-192,15856,-221,529,-70,-2.63,8.53,995.00,-5789.05,14023.88,-275.43
55.3,-79.880294,43.259853,112.33,0.06,0.63,-48,16,16528,-221,529,-70,-0.99,10.01,995.49,-5768.64,14040.23,-289.80
55.4,-79.880302,43.259864,112.45,0.18,0.56,-432,-256,15520,-226,520,-71,-3.10,8.75,986.95,-5784.59,14000.96,-308.42
55.5,-79.880325,43.259864,112.36,0.07,0.56,-32,-144,14928,-225,538,-66,-1.24,8.70,974.44,-5790.43,14073.07,-290.08
55.6,-79.880340,43.259872,113.06,0.02,0.63,-112,-32,15968,-248,510,-67,-0.39,9.70,973.05,-5947.67,13968.27,-279.40
55.7,-79.880348,43.259872,113.66,-0.14,0.54,112,-272,15760,-248,510,-67,2.38,8.33,970.01,-6081.33,13879.19,-270.33
55.8,-79.880363,43.259880,113.13,-0.14,0.53,-144,-160,16576,-210,529,-68,2.39,8.22,974.67,-5945.15,13917.81,-271.30
55.9,-79.880378,43.259880,112.96,-0.15,0.42,-128,-336,16800,-222,528,-75,2.54,6.50,980.62,-5907.91,13944.54,-321.73
56.0,-79.880386,43.259887,112.55,-0.16,0.40,-128,-208,16144,-214,537,-77,2.68,6.21,979.86,-5823.34,14020.89,-379.50
56.1,-79.880401,43.259887,112.20,-0.15,0.57,-160,112,16288,-214,537,-77,2.49,8.92,980.49,-5751.44,14085.78,-428.61
56.2,-79.880416,43.259895,112.45,-0.35,0.58,240,-128,16720,-235,530,-66,6.00,9.01,984.86,-5828.19,14097.46,-391.60
56.3,-79.880424,43.259895,112.04,-0.15,0.61,-464,-80,16464,-211,539,-72,2.53,9.54,986.30,-5735.84,14162.41,-403.53
56.4,-79.880447,43.259902,112.27,-0.10,0.55,-240,-224,16656,-233,530,-71,1.64,8.65,989.23,-5801.82,14163.15,-405.81
56.5,-79.880462,43.259902,112.46,-0.08,0.46,-192,-304,16064,-233,530,-71,1.33,7.16,986.46,-5857.91,14163.77,-407.75
56.6,-79.880485,43.259910,112.53,0.11,0.35,-512,-352,15408,-228,529,-74,-1.86,5.44,978.29,-5872.93,14159.01,-430.66
56.7,-79.880493,43.259922,112.71,-0.11,0.19,192,-464,16544,-222,498,-77,1.86,2.95,981.42,-5848.52,13973.33,-469.15
56.8,-79.880493,43.259922,112.71,-0.11,0.19,192,-464,16544,-222,498,-77,1.86,2.95,981.42,-5848.52,13973.33,-469.15
56.9,-79.880508,43.259922,112.87,-0.20,-0.05,16,-640,16080,-222,498,-77,3.42,-0.79,979.96,-5827.76,13815.50,-501.86
57.0,-79.880516,43.259929,111.92,-0.20,0.00,-128,-208,16080,-191,539,-69,3.42,0.01,978.73,-5604.69,13923.82,-476.03
57.1,-79.880531,43.259929,112.14,-0.16,0.07,-192,-160,16832,-234,536,-70,2.83,1.15,984.36,-5696.49,13995.48,-460.77
57.2,-79.880538,43.259937,111.92,-0.36,0.26,224,48,16304,-221,547,-82,6.14,4.02,984.45,-5688.72,14122.94,-533.93
57.3,-79.880561,43.259937,111.75,-0.36,0.37,-96,-32,14624,-221,547,-82,6.03,5.71,969.62,-5682.11,14231.28,-596.11
57.4,-79.880569,43.259937,112.11,-0.63,0.13,400,-592,14816,-241,539,-74,10.48,1.97,958.71,-5807.86,14274.32,-591.45
57.5,-79.880584,43.259944,112.50,-0.87,0.10,432,-304,16384,-247,545,-84,14.55,1.48,963.36,-5953.54,14346.63,-658.96
57.6,-79.880599,43.259944,112.18,-1.16,0.10,608,-256,16896,-224,560,-78,19.61,1.50,971.85,-5925.98,14497.32,-674.93
57.7,-79.880607,43.259952,112.31,-1.47,0.09,720,-272,16240,-230,528,-82,24.94,1.36,973.25,-5943.90,14437.18,-714.50
57.8,-79.880622,43.259952,112.43,-1.45,-0.01,208,-432,16912,-230,528,-82,24.79,-0.21,980.41,-5959.14,14386.07,-748.14
57.9,-79.880630,43.259960,112.53,-1.66,0.22,656,112,17440,-233,534,-87,28.74,3.47,991.18,-5991.29,14378.12,-812.69
58.0,-79.880645,43.259960,112.52,-1.64,0.31,256,-80,16704,-229,538,-69,28.45,4.82,993.80,-5992.27,14393.64,-740.00
58.1,-79.880653,43.259967,112.75,-1.78,0.26,544,-288,16544,-239,535,-72,30.85,4.04,994.61,-6058.69,14388.77,-699.26
58.2,-79.880668,43.259967,112.95,-1.61,0.48,16,176,16832,-239,535,-72,28.04,7.67,997.86,-6115.14,14384.64,-664.63
58.3,-79.880683,43.259975,112.77,-1.65,0.57,352,-16,16624,-226,542,-75,28.74,8.98,998.77,-6077.64,14423.41,-657.09
58.4,-79.880699,43.259975,112.69,-1.64,0.59,272,-96,16432,-228,539,-63,28.60,9.35,997.84,-6059.09,14437.58,-565.20
58.5,-79.880706,43.259986,112.55,-1.56,0.50,128,-288,16288,-223,535,-73,27.16,7.90,995.77,-6010.84,14427.27,-557.85
58.6,-79.880714,43.259986,112.43,-1.44,0.51,32,-128,16960,-223,535,-73,25.06,8.15,999.98,-5969.83,14418.51,-551.60
58.7,-79.880729,43.259994,112.05,-1.25,0.78,-128,320,16752,-214,544,-74,21.81,12.49,1001.71,-5875.52,14464.67,-554.11
58.8,-79.880737,43.259994,111.91,-1.15,1.06,-16,384,16096,-221,541,-66,20.07,16.76,997.37,-5841.36,14485.13,-499.15
58.9,-79.880752,43.260002,111.95,-0.83,1.10,-464,64,16624,-226,537,-73,14.50,17.46,998.36,-5845.26,14479.25,-501.85
59.0,-79.880760,43.260002,111.68,-0.65,1.33,-272,416,17504,-217,547,-74,11.51,21.30,1007.02,-5789.05,14533.74,-512.03
59.1,-79.880775,43.260009,111.46,-0.49,1.54,-336,368,14416,-217,547,-74,8.39,24.08,986.96,-5741.27,14580.06,-520.68
59.2,-79.880783,43.260009,111.46,-0.46,1.79,-96,544,16720,-219,530,-59,7.93,28.10,990.37,-5714.93,14518.07,-420.20
59.3,-79.880790,43.260009,111.41,-0.45,2.04,-64,656,18032,-217,531,-70,7.82,32.57,1004.92,-5679.35,14472.32,-413.01
59.4,-79.880813,43.260017,111.16,-0.49,2.21,32,528,16448,-212,541,-72,8.62,35.16,1003.21,-5615.74,14492.73,-421.88
59.5,-79.880821,43.260017,110.96,-0.25,2.42,-512,656,16736,-212,541,-72,4.31,38.56,1004.33,-5561.66,14510.08,-429.42
59.6,-79.880836,43.260025,110.93,-0.02,2.55,-544,560,16256,-216,535,-67,0.37,40.55,1001.02,-5542.28,14488.87,-399.84
59.7,-79.880844,43.260025,110.86,0.29,2.99,-768,1120,16112,-214,534,-77,-5.04,47.41,996.93,-5512.75,14465.92,-445.68
59.8,-79.880859,43.260032,110.60,0.34,3.39,-368,1168,16512,-205,535,-67,-5.98,53.69,997.01,-5428.76,14452.06,-413.71
59.9,-79.880867,43.260032,110.37,0.48,3.75,-544,1216,16592,-205,535,-67,-8.40,59.47,997.78,-5357.38,14440.28,-386.53
60.0,-79.880882,43.260044,110.46,0.57,4.07,-496,1232,16336,-214,526,-59,-10.00,64.52,996.17,-5356.20,14376.08,-305.90
60.1,-79.880889,43.260044,110.47,0.63,4.57,-448,1600,16240,-211,526,-67,-10.94,72.21,993.95,-5335.54,14322.37,-294.20
60.2,-79.880905,43.260051,110.39,0.53,4.95,-176,1504,15776,-206,523,-57,-9.24,77.85,987.95,-5285.52,14258.58,-213.01
60.3,-79.880912,43.260051,110.32,0.69,5.32,-640,1648,16688,-206,523,-57,-12.05,84.00,990.94,-5243.01,14204.35,-144.00
60.4,-79.880935,43.260059,110.57,0.70,5.73,-400,1792,16512,-217,518,-56,-12.24,90.54,991.93,-5279.14,14128.05,-77.83
60.5,-79.880943,43.260059,110.28,0.59,6.21,-160,2032,16608,-202,535,-65,-10.21,98.31,993.62,-5210.59,14164.90,-86.84
60.6,-79.880958,43.260059,110.54,0.65,6.36,-480,1568,16368,-220,526,-57,-11.40,100.64,992.92,-5270.67,14141.43,-36.92
60.7,-79.880966,43.260066,110.83,0.61,6.68,-288,1968,17104,-222,523,-65,-10.67,106.32,998.86,-5334.99,14104.39,-51.09
60.8,-79.880981,43.260066,111.07,0.51,7.02,-160,2016,16352,-222,523,-65,-8.88,111.58,997.24,-5389.65,14072.90,-63.14
60.9,-79.880989,43.260074,110.96,0.73,7.32,-752,2048,16416,-209,526,-62,-12.76,116.35,996.43,-5350.92,14064.38,-52.34
61.0,-79.881004,43.260074,111.08,0.65,7.45,-240,1792,16144,-219,527,-70,-11.38,118.03,993.32,-5383.29,14063.03,-100.03
61.1,-79.881011,43.260082,111.02,0.78,7.30,-624,1424,16752,-214,532,-64,-13.72,116.08,996.08,-5377.79,14091.11,-98.34
61.2,-79.881027,43.260082,110.96,0.86,7.14,-544,1296,16240,-214,532,-64,-14.97,113.23,993.87,-5373.13,14114.98,-96.90
61.3,-79.881034,43.260089,111.27,0.83,7.13,-384,1552,16512,-226,524,-59,-14.57,113.18,994.41,-5448.19,14087.01,-59.51
61.4,-79.881057,43.260089,111.20,0.79,6.92,-336,1200,16624,-214,530,-60,-13.79,109.88,995.86,-5433.12,14099.40,-35.32
61.5,-79.881065,43.260097,111.19,0.45,6.77,256,1120,15232,-218,533,-68,-7.71,106.32,984.73,-5446.22,14127.98,-71.81
61.6,-79.881080,43.260097,111.18,0.70,6.36,-784,624,15168,-218,533,-68,-12.04,98.73,974.70,-5457.37,14152.27,-102.82
61.7,-79.881095,43.260108,111.08,0.67,6.02,-320,864,17280,-219,548,-64,-11.49,94.51,984.92,-5472.40,14260.71,-101.88
61.8,-79.881103,43.260116,111.40,0.83,5.85,-672,880,15408,-231,533,-66,-14.24,91.05,977.00,-5564.64,14264.06,-114.12
61.9,-79.881118,43.260116,111.32,0.97,5.70,-672,928,16032,-218,539,-58,-16.58,88.57,975.80,-5557.67,14302.38,-68.20
62.0,-79.881134,43.260124,111.44,1.08,5.42,-656,688,16192,-223,529,-67,-18.42,84.24,976.20,-5585.06,14276.57,-92.33
62.1,-79.881156,43.260131,111.40,1.09,5.36,-496,960,15856,-221,542,-56,-18.52,83.06,973.56,-5594.45,14330.29,-35.68
62.2,-79.881156,43.260131,111.40,1.09,5.36,-496,960,15856,-221,542,-56,-18.52,83.06,973.56,-5594.45,14330.29,-35.68
62.3,-79.881179,43.260131,111.59,1.27,5.20,-832,832,16464,-231,542,-66,-21.68,80.90,976.71,-5667.79,14376.12,-58.52
62.4,-79.881187,43.260139,111.75,1.63,4.90,-1200,464,15280,-231,542,-66,-27.72,75.65,968.88,-5730.12,14415.07,-77.93
62.5,-79.881202,43.260139,111.78,1.64,4.79,-640,704,15408,-226,541,-63,-27.74,73.40,963.36,-5750.49,14442.39,-73.07
62.6,-79.881217,43.260147,111.78,1.48,4.52,-400,640,18400,-227,545,-77,-25.57,70.93,985.23,-5774.01,14490.23,-168.69
62.7,-79.881225,43.260147,112.11,1.35,4.69,-368,1216,17168,-234,527,-56,-23.44,74.13,992.88,-5841.08,14422.83,-99.41
62.8,-79.881240,43.260154,111.96,1.38,4.39,-624,416,16528,-221,542,-65,-23.95,69.46,993.70,-5812.02,14455.36,-105.63
62.9,-79.881256,43.260166,111.83,1.27,4.27,-368,640,16480,-221,542,-65,-22.05,67.56,993.97,-5787.33,14483.01,-110.92
63.0,-79.881263,43.260166,112.10,1.22,4.23,-448,736,16400,-238,543,-56,-21.17,66.83,993.49,-5877.49,14510.51,-51.48
63.1,-79.881278,43.260173,111.64,1.47,4.31,-1024,976,16896,-212,557,-65,-25.69,68.43,997.49,-5783.12,14618.69,-66.05
63.2,-79.881301,43.260181,111.44,1.48,4.41,-608,960,16032,-217,546,-66,-25.73,69.63,993.22,-5736.33,14645.71,-84.69
63.3,-79.881309,43.260181,111.28,1.52,4.32,-688,704,16448,-217,546,-66,-26.49,68.30,993.28,-5696.56,14668.68,-100.54
63.4,-79.881324,43.260189,111.04,1.65,4.25,-864,704,16528,-213,547,-64,-28.74,67.17,994.04,-5636.54,14694.18,-99.89
63.5,-79.881340,43.260189,110.86,1.63,4.26,-608,832,16448,-215,549,-75,-28.32,67.38,993.98,-5598.42,14728.41,-177.62
63.6,-79.881347,43.260196,110.61,1.53,4.23,-464,784,16864,-208,542,-59,-26.65,67.12,997.62,-5520.78,14715.47,-129.54
63.7,-79.881362,43.260196,110.40,1.33,4.25,-240,800,15936,-208,542,-59,-23.17,67.04,992.47,-5454.78,14704.46,-88.67
63.8,-79.881378,43.260204,109.92,1.43,4.12,-736,576,16240,-197,548,-69,-24.75,64.91,990.80,-5326.30,14731.96,-125.46
63.9,-79.881393,43.260204,109.91,1.23,4.03,-224,640,16720,-210,534,-66,-21.41,63.69,993.63,-5303.06,14671.90,-134.33
64.0,-79.881401,43.260211,109.70,1.42,3.93,-896,576,16368,-203,541,-59,-24.72,62.07,992.92,-5237.08,14661.89,-92.69
64.1,-79.881439,43.260219,109.85,1.56,3.67,-832,240,15632,-216,535,-64,-26.94,57.58,985.78,-5266.40,14617.65,-92.31
64.2,-79.881454,43.260219,109.84,1.75,3.56,-976,448,16048,-210,535,-59,-30.15,55.69,983.40,-5252.11,14580.02,-56.49
64.3,-79.881454,43.260219,109.84,1.75,3.56,-976,448,16048,-210,535,-59,-30.15,55.69,983.40,-5252.11,14580.02,-56.49
64.4,-79.881462,43.260231,109.56,1.61,3.38,-416,352,16896,-201,545,-69,-27.75,53.20,988.90,-5180.39,14608.28,-97.87
64.5,-79.881477,43.260238,109.69,1.48,3.41,-384,592,15760,-216,541,-67,-25.43,53.29,983.50,-5217.80,14607.62,-118.48
64.6,-79.881492,43.260238,109.80,1.64,3.31,-896,400,16048,-216,541,-67,-28.13,51.60,981.46,-5249.60,14607.05,-135.99
64.7,-79.881507,43.260246,109.70,1.55,3.09,-480,192,16384,-207,539,-63,-26.62,48.24,982.71,-5217.92,14595.07,-122.35
64.8,-79.881515,43.260246,109.88,1.46,3.14,-464,608,16704,-218,538,-71,-25.20,49.23,986.62,-5262.96,14578.95,-167.47
64.9,-79.881538,43.260253,109.93,1.31,3.04,-304,336,16016,-213,536,-56,-22.52,47.55,983.83,-5268.75,14552.56,-99.13
65.0,-79.881553,43.260253,109.97,1.04,3.03,-64,496,16832,-213,536,-56,-18.05,47.61,988.70,-5273.67,14530.13,-41.04
65.1,-79.881561,43.260261,109.80,1.12,2.98,-624,416,16384,-206,543,-65,-19.37,46.92,988.86,-5231.56,14553.44,-56.15
65.2,-79.881576,43.260269,110.09,0.98,2.94,-240,416,16624,-221,530,-70,-16.99,46.33,991.13,-5294.72,14496.24,-103.48
65.3,-79.881591,43.260269,110.27,0.96,2.79,-416,208,16416,-220,536,-60,-16.56,43.91,991.21,-5341.50,14482.13,-73.13
65.4,-79.881607,43.260276,110.42,0.82,2.66,-208,240,16896,-220,536,-60,-14.31,42.16,995.54,-5381.27,14470.13,-47.33
65.5,-79.881614,43.260276,110.46,0.71,2.58,-192,240,15872,-217,538,-75,-12.23,40.65,990.13,-5395.25,14473.15,-132.12
65.6,-79.881629,43.260288,110.76,0.61,2.54,-208,320,17040,-225,529,-54,-10.63,40.12,995.90,-5460.15,14420.50,-54.30
65.7,-79.881645,43.260288,110.62,0.58,2.47,-304,272,16656,-212,540,-63,-10.14,39.23,997.40,-5429.52,14442.05,-52.97
65.8,-79.881668,43.260295,110.78,0.42,2.33,-32,96,16144,-222,533,-69,-7.23,36.83,994.12,-5469.32,14419.05,-93.89
65.9,-79.881675,43.260295,110.93,0.53,2.35,-512,336,16240,-222,533,-69,-9.15,37.02,992.19,-5503.15,14399.50,-128.68
66.0,-79.881690,43.260303,111.16,0.71,2.25,-688,144,16400,-228,537,-63,-12.39,35.41,991.97,-5570.91,14405.49,-115.90
66.1,-79.881706,43.260311,111.09,0.69,2.18,-336,192,16624,-220,546,-76,-11.92,34.48,993.78,-5575.53,14465.13,-198.09
66.2,-79.881713,43.260311,111.45,0.68,1.89,-352,-256,15312,-235,537,-65,-11.66,29.55,983.65,-5678.20,14460.99,-189.08
66.3,-79.881729,43.260318,111.75,0.87,1.98,-736,336,15824,-235,537,-65,-14.96,30.82,979.60,-5765.47,14457.46,-181.42
66.4,-79.881744,43.260326,111.58,0.95,2.05,-576,352,17008,-217,541,-64,-16.31,32.07,986.67,-5721.67,14479.10,-168.17
66.5,-79.881752,43.260326,111.58,0.94,1.86,-448,-64,16560,-224,541,-76,-16.28,29.28,988.70,-5730.16,14498.03,-242.13
66.6,-79.881767,43.260334,112.04,1.21,1.55,-928,-368,15152,-240,529,-67,-20.64,24.10,977.92,-5842.86,14441.75,-240.10
66.7,-79.881790,43.260341,112.43,0.53,1.51,736,64,17056,-240,529,-67,-9.13,23.68,985.65,-5938.66,14393.90,-238.38
66.8,-79.881797,43.260341,112.44,-0.57,0.48,1776,-1632,19920,-232,544,-67,10.17,7.71,1017.63,-5966.76,14441.97,-238.07
66.9,-79.881813,43.260353,112.96,-0.73,1.02,336,848,20064,-255,544,-72,13.37,17.03,1046.12,-6141.05,14481.71,-273.22
67.0,-79.881828,43.260353,113.17,-0.87,1.31,288,480,15680,-245,545,-72,15.68,21.50,1031.42,-6223.72,14522.04,-303.22
67.1,-79.881835,43.260360,112.81,-1.07,1.22,480,-80,17680,-223,551,-84,19.39,20.16,1036.67,-6149.67,14594.07,-414.51
67.2,-79.881866,43.260368,112.55,-1.29,1.28,512,96,14704,-220,537,-87,22.86,20.60,1014.72,-6068.02,14573.42,-529.38
67.3,-79.881866,43.260368,112.55,-1.29,1.28,512,96,14704,-220,537,-87,22.86,20.60,1014.72,-6068.02,14573.42,-529.38
67.4,-79.881881,43.260375,112.70,-1.35,1.23,256,-64,14544,-234,530,-76,23.46,19.50,994.63,-6090.69,14512.86,-548.30
67.5,-79.881889,43.260375,112.84,-1.37,1.17,224,-80,15648,-234,530,-76,23.68,18.43,987.36,-6109.96,14461.38,-564.38
67.6,-79.881912,43.260383,113.59,-2.58,1.59,2464,720,15776,-265,529,-71,44.34,24.88,982.32,-6329.17,14409.26,-542.32
67.7,-79.881927,43.260383,113.36,-2.84,1.41,1024,-192,16080,-228,541,-66,48.74,21.96,980.73,-6272.74,14437.57,-489.11
